1063,HILARIOUS: Witchdoctor Exposes Himself On LIVE TV!!!,kuq5OJzNG74,2018-05-06T22:06:26+00:00,1:01:20
1064,BE DELIVERED THROUGH THIS PRAYER!!! | TB Joshua,_tm9ERijVbk,2018-05-07T11:00:03+00:00,0:04:15
1065,This Is A Sermon EVERYONE Must Watch!!!,VeuzPs10M0Q,2018-05-08T00:15:26+00:00,0:55:04
1066,"""You CANNOT Be Satisfied..."" | CHRONIC ADDICTION To MASTURBATION!!!",LZW0xe6Cil4,2018-05-08T21:00:51+00:00,0:22:01
1067,WORLD BATTLES PROPHECY | Prophet TB Joshua,6SbMew5nRr0,2018-05-10T10:44:47+00:00,0:00:57
1068,PROPHECY FOR ISRAEL AND IRAN | Prophet TB Joshua,Bw7tdM9NuFw,2018-05-10T15:11:49+00:00,0:09:58
1069,HOMELESS MAN Gets The Most BEAUTIFUL SURPRISE Of His Life!!!,ONdMrakVKP4,2018-05-11T14:34:32+00:00,0:21:19
1070,This AMAZING TESTIMONY Got The Whole Church On Its Feet!!!,u4Px-VHYSpg,2018-05-12T20:54:40+00:00,0:17:17
1071,RESTORE MY SIGHT LORD!!! | Prayer For Viewers With TB Joshua,jHwpvSUkCdU,2018-05-13T21:27:09+00:00,0:03:49
1072,The DANGERS Of DESPERATION | TB Joshua,XWzk--Vs4gA,2018-05-15T19:35:24+00:00,0:25:09
1073,Ethiopia's ONLY Female Coffee Producer Shares WONDERFUL TESTIMONY!,ueUblcLJ4tE,2018-05-16T11:38:00+00:00,0:07:59
1074,TAKE YOUR DOMINION IN CHRIST JESUS!!! | Mass Prayer With TB Joshua,CHgH0vw78lQ,2018-05-17T07:00:02+00:00,0:31:54
1075,TB Joshua Had Not Even Started To Pray When THIS HAPPENED!!!,ImDBD7Ln9EI,2018-05-19T18:29:27+00:00,0:05:54
1076,REBUKE EVERY EVIL SPIRIT!!! | TB Joshua Viewers Prayer,D526BkcMAyQ,2018-05-21T21:03:48+00:00,0:03:19
1077,A WALKING MIRACLE!!!,G5gJmgTj2fw,2018-05-22T07:00:02+00:00,0:10:08
1078,WATCH HOW TB JOSHUA RECEIVES HIS OWN MIRACLE!!!,olivp579fB4,2018-05-23T07:00:05+00:00,0:25:23
1079,The Lady Who Eats Biscuits Dipped In KEROSENE!!!,yzDz0BkDa5w,2018-05-24T07:00:01+00:00,0:10:44
1080,WITNESS A DEATH-DEFYING MIRACLE!!!,UAxxzSEHiZs,2018-05-24T17:34:37+00:00,0:17:10
1081,LEAVE IT FOR GOD!!! | Powerful Mass Prayer With TB Joshua,pA3Q73xKPms,2018-05-25T18:48:47+00:00,0:19:37
1082,"""I Drank SIX BOTTLES Of CODEINE Daily!!!"" | Overcoming Drug Addiction",SgIEJlhQRUw,2018-05-26T07:00:01+00:00,0:05:25
1083,LIVE Sunday Service At The SCOAN With T.B. Joshua (27/05/18),Z1WKdhl-M_Y,2018-05-27T10:54:21+00:00,3:36:34
1084,LET THERE BE LIGHT!!! | TB Joshua Prayer For Viewers,oVJvzzo2jK0,2018-05-27T20:05:58+00:00,0:01:34
1085,Man CRIES OUT In Church That He Wants To MARRY... And THIS HAPPENS!!!,xAi3NbHxjIs,2018-05-29T18:09:00+00:00,0:16:23
1086,REJOICE With Those Who REJOICE | TB Joshua,dmSPzdFq3rU,2018-05-30T07:00:01+00:00,0:19:32
1087,HOW TO MAINTAIN YOUR MIRACLE | TB Joshua,1uHpw3ehyT0,2018-05-31T18:38:13+00:00,0:07:28
1088,"MEET THE ""PRINCESS OF SATAN""!!!",KwkuVFh9THg,2018-06-02T19:35:46+00:00,0:19:25
1089,LIVE Sunday Service At The SCOAN With T.B. Joshua (03/06/18),VvkSqsrWowg,2018-06-03T16:47:06+00:00,8:16:33
1090,WALK OUT OF DISEASE!!! | TB Joshua Viewers Prayer,pBeVtu-QC0k,2018-06-04T12:57:50+00:00,0:02:23
1091,FAITH IS NOT A FEELING!!! | TB Joshua Sermon,u5vaIyoVjOA,2018-06-05T15:43:16+00:00,0:43:19
1092,SAY NO TO SICKNESS!!! | Mass Prayer With TB Joshua,L47P6GFsMAw,2018-06-06T17:47:56+00:00,0:31:33
1093,The Day LUCIFER Came To Church...,KRipxvcGIh0,2018-06-07T23:05:13+00:00,0:07:05
1094,Husband Catches Wife Cheating RED-HANDED - Then THIS HAPPENS...,2xLJVvoq3Z8,2018-06-08T21:14:14+00:00,0:11:08
1095,RECEIVE HEALING IN JESUS' NAME!!! | TB Joshua Prayer For Viewers,9k_UjLhRZaw,2018-06-11T10:42:17+00:00,0:03:04
1096,REVEALED: T.B. Joshua's HUMBLE Beginnings!!!,KqjtaZCr41s,2018-06-11T21:29:22+00:00,0:47:08
1097,TB Joshua Prophecy EXPOSES Hidden Life Of Homosexual Husband!,rmKxHUHL1n0,2018-06-14T17:37:06+00:00,0:28:53
1098,Young TB Joshua Preaching When NO ONE Knew Him!!!,g_MiWcAWWgM,2018-06-15T12:11:43+00:00,0:02:46
1099,THOSE IN DARKNESS - COME OUT!!! | TB Joshua Prayer For Viewers,1-0JCyhOdDU,2018-06-18T11:52:10+00:00,0:02:09
1100,CHRIST AND THE WORD ARE ONE! | TB Joshua Sermon,eW5I_CBNxMI,2018-06-18T21:27:49+00:00,0:19:44
1101,"SOLD INTO PROSTITUTION, MARRIED TO A DEMON!!!",5ULhAp96AzA,2018-06-20T07:41:14+00:00,0:20:45
1102,HEARING AID REMOVED After DEAFNESS DEFEATED!!!,R68E_3cOisA,2018-06-20T22:06:09+00:00,0:09:03
1103,THE BEADS I USED TO SEDUCE POLITICIANS - SATANIC PROSTITUTE EXPOSED!!!,OvWfxh32cjc,2018-06-22T18:18:51+00:00,0:17:30
1104,Transforming America’s Youth | Emmanuel TV Team USA,MTpPldLyE14,2018-06-23T01:17:00+00:00,0:40:02
1105,CHALLENGE YOUR SITUATION FOR FREEDOM!!! - TB Joshua Prayer For Viewers,O3NVRDgalHE,2018-06-25T11:32:04+00:00,0:03:38
1106,YOUR HEART MUST BE AT ITS BEST | TB Joshua Sermon,2cIX8ZXKcJw,2018-06-26T00:43:54+00:00,0:15:42
1107,SEVEN SECRET DANCE MOVES FROM HELL!!!,TlAsQETK0L8,2018-06-27T22:07:59+00:00,0:38:20
1108,"""I SMOKED WEED, DID ECSTASY & COKE EVERY SINGLE DAY."" - SEE HOW SHE QUIT!",0l5hPoFXqJU,2018-06-29T19:35:25+00:00,0:16:40
1109,HOW SPIRITUAL HUSBANDS DESTROY MARRIAGES!!! (Changing Lives - EPISODE 7),WgNNREAKRws,2018-07-01T20:04:58+00:00,0:35:48
1110,"HOLY SPIRIT, RAIN ON US!!! | TB Joshua Prayer For Viewers",hAYuo7LfOgg,2018-07-01T21:38:20+00:00,0:03:00
1111,PROPHECY & PRAYER FOR NIGERIA!!! | Prophet T.B. Joshua,zk9U0lRMSqk,2018-07-02T15:42:24+00:00,0:04:24
1112,How To Make The Bible COME ALIVE!!! | TB Joshua SERMON,R7WSwvLCZnY,2018-07-03T16:29:28+00:00,0:32:17
1113,"""I AM THE DEVIL!!!"" | Ex-Footballer Exposes Dark Secrets",SH-ardJkq1s,2018-07-03T21:53:28+00:00,0:11:05
1114,POWER OF GOD VISIBLY DESCENDS IN CHURCH!!!,YIDRFq1_UDI,2018-07-04T21:02:09+00:00,0:21:00
1115,"""I Am The QUEEN Of The Universe!!!"" | DEMONIC SECRETS EXPOSED",o3A0oZjdZTI,2018-07-05T17:21:02+00:00,0:31:59
1116,PYTHON SPIRIT POSSESSES HUMAN BEING!!!,Ism3cHpDrWY,2018-07-06T20:40:08+00:00,0:14:51
1117,HOW WE USE WITCHCRAFT TO STEAL!!! | Armed Robber Confession,K-yG5CXt53U,2018-07-07T11:24:13+00:00,0:15:15
1118,CONFESS YOUR VICTORY!!! | TB Joshua Prayer For Viewers,Meq-x8OsgNY,2018-07-09T08:26:26+00:00,0:05:01
1119,MAKING GOD'S WORD A REALITY IN YOUR LIFE! | TB Joshua Sermon,Xg_HGAKtsHM,2018-07-10T11:09:31+00:00,0:49:39
1120,THAILAND FOOTBALL TEAM CAVE RESCUE!!! | TB Joshua Prayer,4Y02a1gWzXs,2018-07-10T16:37:54+00:00,0:01:31
1121,HOW A STRANGE MAN WOULD SLEEP WITH ME AND TAKE MY MONEY!!!,GQQ1YIZ0vRA,2018-07-11T17:20:12+00:00,0:16:43
1122,SEE WHAT CHANGED MY DRUNK CHEATING HUSBAND!!!,emEpxZTDdIE,2018-07-12T16:39:56+00:00,0:09:39
1123,The Great Downfall Of An Idol - POWERFUL DELIVERANCE!!!,yWTy4VbhPH4,2018-07-13T22:13:32+00:00,0:46:46
1124,RECEIVE FROM JESUS' HEALING HAND!!! | TB Joshua Viewers Prayer,H9MXPK_F-9U,2018-07-16T13:07:54+00:00,0:02:12
1125,God's Love NEVER Fails!!! | Life-Changing Sermon By T.B. Joshua,wRkZlpoPQqs,2018-07-17T16:02:38+00:00,0:38:14
1126,THIS PRAYER WILL SET YOU ASIDE FOR GOD'S SPECIAL ATTENTION!,tvBrzC-JhGk,2018-07-17T19:53:12+00:00,0:34:28
1127,The Day An 'ANCIENT DRAGON' Came To Church!!!,CFcWWnNzkac,2018-07-18T17:23:46+00:00,0:27:27
1128,PASTOR POSSESSED BY DEAD BODY SHE PRAYED FOR!!!,XRnldXv4gqM,2018-07-19T15:25:53+00:00,0:16:10
1129,PERMANENT ERECTION VISIBLY REDUCES AFTER PRAYER!!!,kl5Zbl6Judo,2018-07-20T17:06:41+00:00,0:08:43
1130,EX-LESBIAN SHOCKS CHURCH WITH REVEALING CONFESSION!!!,jVOUKUm-mZY,2018-07-21T14:17:03+00:00,0:15:48
1131,BE POSITIONED FOR HEALING!!! | TB Joshua Viewers Prayer,Kir1xZEsA60,2018-07-23T13:10:57+00:00,0:03:56
1132,TB Joshua Reveals The SECRET Of True Believers!!!,k3bWDagLi3Y,2018-07-24T09:53:52+00:00,0:46:55
1133,TB Joshua: BEHIND THE SCENES!!!,IUUv8juPiUA,2018-07-24T19:08:39+00:00,0:05:17
1134,How To Enjoy PEACE OF HEART!!! | TB Joshua,krlly_3bgUg,2018-07-25T22:18:18+00:00,0:07:35
1135,This INCREDIBLE TESTIMONY Will Touch Your Heart!!!,R28-cW5N8tg,2018-07-26T12:23:02+00:00,0:03:36
1136,Young Girl FORCED To Sleep With 30 Men! EVERY... SINGLE... DAY...!!!,oqx6mKn7TP4,2018-07-28T20:40:36+00:00,0:37:41
1137,IT IS OVER!!! | TB Joshua Viewers Prayer,w1j3VrHI11c,2018-07-30T08:31:20+00:00,0:03:32
1138,How To REPAIR Relationships!!! | TB Joshua SERMON,UhEWCEhJf_U,2018-07-30T22:06:27+00:00,0:25:23
1139,"JESUS SAYS ""IT IS OVER!!!"" | Powerful Prayer With TB Joshua",2lBgbBD8fvU,2018-07-31T19:57:55+00:00,0:43:41
1140,"""Be Ready For BATTLE..."" | TB JOSHUA PROPHECY",FVTQ7i1i8Tc,2018-08-02T13:37:14+00:00,0:00:55
1141,The MOST EXTRAORDINARY CONFESSION You May EVER Hear!!!,dXns5W2nKmE,2018-08-02T20:00:02+00:00,0:47:23
1142,"""HELP! My Wife BEATS Me Up!"" | HILARIOUS RECONCILIATION!!!",cEffzczq0B0,2018-08-03T12:39:58+00:00,0:10:35
1143,This Video Proves There Is NO MARRIAGE God Cannot RESTORE!!!,wKbMZcWa8rw,2018-08-03T22:29:52+00:00,0:39:17
1144,Did This Lady Actually KILL Her Own Husband???,_hdC-xMLy7A,2018-08-04T20:48:16+00:00,0:13:37
1145,WALK IN THE SPIRIT!!! | TB Joshua Viewers Prayer,-1Q-WiEpasY,2018-08-06T08:35:57+00:00,0:01:50
1146,TB JOSHUA STUNS CHURCH WITH SHOCKING REVELATION!!!,8du4t5Ed4Vo,2018-08-07T15:44:40+00:00,0:34:41
1147,KENYAN POLITICIAN EXPOSES DIRTY SECRETS!!!,Dx3OwXZu_Kw,2018-08-08T09:00:00+00:00,0:13:22
1148,CHALLENGE THAT EVIL SPIRIT!!! | Mass Prayer With TB Joshua,2KaX78o1r0I,2018-08-09T09:00:00+00:00,0:18:16
1149,YOUNG MARRIAGE RESCUED FROM DIVORCE!!!,7FrdeK88l7c,2018-08-10T09:00:00+00:00,0:13:57
1150,"""You Used HONEY To Rub Your..."" | SHOCKING PROPHECY!!!",xXiEHjiMpP4,2018-08-11T09:00:04+00:00,0:03:42
1151,BE RECOVERED!!! | TB Joshua Viewers Prayer,7Vg-vBdznVA,2018-08-13T13:38:21+00:00,0:02:16
1152,TB Joshua Stuns Church AGAIN With Shocking Message!!!,kZ0PNT4jxVg,2018-08-14T22:21:04+00:00,0:30:59
1153,LEAVE MY LIFE!!! | TB Joshua Powerful Viewers Prayer,ATOUtSQ_oEY,2018-08-20T10:56:27+00:00,0:03:08
1154,"TB Joshua Reveals ""THE REAL THING!!!""",IZcnRzO2AGc,2018-08-21T15:53:11+00:00,0:30:02
1155,How Else Can You Explain This Miracle But GOD???,8R-2jOIXC0I,2018-08-25T14:04:33+00:00,0:07:25
1156,HEAR THE VOICE OF AFFLICTION NO MORE!!! | TB Joshua Viewers Prayer,cmu7PBJNxEI,2018-08-26T22:50:58+00:00,0:02:30
1157,IT SHALL BE PERMANENT!!! | Mass Prayer With TB Joshua,fCI7RYUxx6U,2018-08-27T11:08:40+00:00,0:22:17
1158,TB Joshua: Revelation About THE HOLY SPIRIT!!!,9MSStw7iEBw,2018-08-28T14:20:34+00:00,0:29:17
1159,"""I HATED T.B. JOSHUA SO MUCH...""",DCGon5R07zM,2018-08-29T13:41:13+00:00,0:19:36
1160,HEARTBREAKING: Beautiful Model Deceived Into Prostitution!!!,P1H8eFgBa5Y,2018-08-29T20:07:53+00:00,0:21:08
1161,"""I Was Dedicated To SATAN..."" | BRAZILIAN WITCHCRAFT EXPOSED!!!",JBlIimA8CUY,2018-08-30T11:51:12+00:00,0:20:16
1162,WATCH The AMAZING Way God Answered This Woman's PRAYERS!!!,ARZrYob8bHc,2018-08-30T18:22:04+00:00,0:39:13
1163,"TB Joshua Exposes ""FALSE PROPHETESS"" In Church!!!",lCP7uRO2Dyg,2018-08-31T19:40:00+00:00,0:12:36
1164,BEAUTIFUL YOUNG LADY FREED FROM ADDICTION TO PORNOGRAPHY!!!,VDUqgH_A9JY,2018-09-01T15:01:06+00:00,0:11:35
1165,RECEIVE In Jesus' Name!!! | MASS PRAYER With TB Joshua,0wwDCEmq2R8,2018-09-01T22:27:38+00:00,0:21:44
1166,I CAN SEE THE CHAIN HAS BEEN BROKEN!!! | Prayer With TB Joshua,9JzU0Dw9JlY,2018-09-03T10:10:19+00:00,0:01:45
1167,"Watch T.B. Joshua CAST OUT ""A Woman"" Living Inside A Woman!!!",6dNEa_23wTs,2018-09-04T14:22:33+00:00,0:13:31
1168,This Innocent Looking Man Controlled 999 DEMONS!!!,xkK1dFxSEP8,2018-09-05T17:00:01+00:00,0:03:42
1169,EX-WITCHDOCTOR'S ASSISTANT EXPOSES SHOCKING SECRETS!!!,WUkkfrNpibk,2018-09-06T10:50:09+00:00,0:37:28
1170,"""My Name Is FREEDOM!!!"" | TB Joshua MASS PRAYER",2idysXLsn-8,2018-09-06T20:32:44+00:00,0:28:46
1171,INCREDIBLE: Pastor's Prayer 'Knocks Down' Lady From A Distance!!!,sVUVRjuTnSM,2018-09-07T11:04:44+00:00,0:07:06
1172,T.B. Joshua Joins Husband & Wife TOGETHER In Church!!!,EvxLEFjhyYc,2018-09-08T12:46:59+00:00,0:07:06
1173,HERE IS SOLUTION!!! | TB Joshua Prayer For Viewers,LuHcFZwOd94,2018-09-10T11:38:37+00:00,0:03:09
1174,"""My Wife Went MAD After Prayer Vigil!"" | MENTAL DISORDER HEALING",H_aTDM_fWkU,2018-09-10T21:36:43+00:00,0:14:43
1175,How To Be FILLED With The Holy Spirit!!!,IPPehKWzdI0,2018-09-11T22:28:52+00:00,1:07:04
1176,In Memory Of The Martyrs Of Faith (September 12th 2014),yWtLR7qdJQk,2018-09-12T11:21:17+00:00,0:06:42
1177,Don't Believe MIRACLES Can Happen? WATCH THIS!!!,SYA1Cb8Z-pc,2018-09-13T09:09:41+00:00,0:36:18
1178,My Real-Life ENCOUNTER With A VAMPIRE!!!,CRbntJoOZBg,2018-09-13T16:46:26+00:00,0:34:47
1179,Watch This LITTLE BOY Get A BIG MIRACLE!!!,IbZ5j6Q8eaw,2018-09-14T10:42:31+00:00,0:11:06
1180,Pastor COMMANDS Woman To FALL ASLEEP INSTANTLY In Church!!!,LUcRoCOYiU8,2018-09-14T18:40:24+00:00,0:10:23
1181,WATCH AN ACADEMIC PROFESSOR EXPERIENCE GOD'S POWER!!!,_5pn0Fd8I1A,2018-09-15T09:21:53+00:00,0:12:33
1182,HOW DEMONS POISONED MY COFFEE!!!,U44FbleGp-0,2018-09-15T20:03:49+00:00,0:08:32
1183,DISMISS THAT THOUGHT OF SATAN!!! | TB Joshua Viewers Prayer,T-Qudfy-rOE,2018-09-16T20:33:27+00:00,0:02:12
1184,You CANNOT AFFORD To Miss This SERMON! (Watch To The END!!!),WqL6xpH2WA0,2018-09-18T14:42:54+00:00,0:44:42
1185,RECEIVE SOLUTION!!! | Mass Prayer With TB Joshua,rtW5Ol9mds4,2018-09-19T19:42:28+00:00,0:28:14
1186,SHOCKER: T.B. Joshua Catches Man Watching Porn In Church!!!,v9aGuH3w_PQ,2018-09-20T18:07:52+00:00,0:09:41
1187,"""You LOCKED UP Your Own Husband..."" | PROPHECY That Shocked EVERYONE!!!",gx8t2fHt3gI,2018-09-21T16:30:31+00:00,0:12:13
1188,Marriage For Citizenship??? | The PROPHECY In The PRISON!,6xxWNrBusb0,2018-09-22T15:06:59+00:00,0:45:05
1189,LOCATE ME IN YOUR MERCY!!! | TB Joshua Viewers Prayer,J_NBHvkbJlI,2018-09-24T08:05:59+00:00,0:02:26
1190,THE ROUTE TO GOD!!! | Powerful Sermon,ZapYWYP1K2A,2018-09-24T21:43:44+00:00,0:22:56
1191,"""NO WOMAN DENIED ME..."" | The Young Lady Dating Married Women!",yR4ovo5Obks,2018-09-25T11:42:57+00:00,0:13:01
1192,"""When T.B. Joshua Prayed, A MERMAID Came Out...""",vPCcRcWZK0Y,2018-09-26T12:34:46+00:00,0:16:39
1193,"""I Watched My Pastor BURN T.B. Joshua's Morning Water...""",NqUy2rv_15Q,2018-09-27T22:21:17+00:00,0:24:27
1194,"""They Took Away Your ONLY CHILD..."" 😮| The POWER Of PROPHECY!!!",HaKvzTYJZrI,2018-09-28T15:58:45+00:00,0:13:30
1195,THOU POWER OF DELIVERANCE!!! | Mass Prayer With T.B. Joshua,E5Lhkn_lQPw,2018-09-29T13:09:53+00:00,0:15:05
1196,These Men Went To 'HELL'... And Came Back!!!,Yogx1-cJ1z0,2018-09-29T21:46:35+00:00,0:06:01
1197,DRY BONES - RISE AGAIN!!! | TB Joshua Prayer For Viewers,HijeBxhRs44,2018-10-01T09:38:39+00:00,0:01:57
1198,Prophet T.B. Joshua REBUKES The Church In Stinging Sermon!!!,r_YBJi7mUjQ,2018-10-01T23:17:50+00:00,0:23:08
1199,"""You Slept With Your..."" | PROPHECY UNCOVERS SHAMEFUL SECRET!",XTmfDwaFNvY,2018-10-02T15:00:27+00:00,0:16:42
1200,T.B. Joshua Explains What Happens IN THE SPIRIT When He Prays!!!,A7uBj0tuKx4,2018-10-03T12:29:03+00:00,0:07:05
1201,Prophet T.B. Joshua REBUKES The Church... (CONTINUED),5ImbxiZqUUQ,2018-10-03T20:45:58+00:00,0:18:19
1202,WATCH WHAT MADE T.B. JOSHUA LAUGH OUT LOUD!!! 😂🤣😅,G4oo7rtLx-0,2018-10-04T10:06:56+00:00,0:02:47
1203,EMOTIONAL MOMENT Mother Sees Daughter She ABANDONED 18 Years Ago...,KaCXa5NoJpc,2018-10-04T18:59:41+00:00,0:30:30
1204,PROPHECY ON AFRICAN POLITICS!!! | Prophet T.B. Joshua,SV4K19rGAp8,2018-10-05T12:26:13+00:00,0:01:26
1205,Muslim Man Receives SHOCKING PROPHECY In Church!!!,uPd5tPcTOjU,2018-10-06T19:17:29+00:00,0:17:42
1206,I CAN HEAR CHAINS FALLING!!! | Powerful Prayer For Viewers,u--OTm267cc,2018-10-08T22:34:22+00:00,0:02:23
1207,BELIEVE And Be FILLED With The Holy Spirit! | TB Joshua SERMON,p2Avo8O8qok,2018-10-09T08:41:34+00:00,0:31:05
1208,HEARTBREAKING Tale Of A Bedwetting Prostitute!!!,2M_lme4Ml94,2018-10-10T18:01:03+00:00,0:17:44
1209,BABY BORN LIVE IN CHURCH!!!,bQzk7EInxJk,2018-10-11T14:17:44+00:00,0:22:54
1210,THE DEAD BABY WHO CAME BACK TO LIFE!!!,8Il3Lkl1X6w,2018-10-13T13:35:25+00:00,0:24:40
1211,LIVE Sunday Service At The SCOAN With T.B. Joshua (14/10/18),82yIAlhHfyA,2018-10-14T19:12:55+00:00,10:49:06
1212,CONSTANTLY PRAY IN YOUR HEART!!! | Viewers Prayer With T.B. Joshua,oxYP3XCqDgE,2018-10-15T09:40:11+00:00,0:06:12
1213,BUILDING GOD'S CHARACTER!!! l Secrets Of Practical Christianity,w2tp2TWAfRw,2018-10-16T16:29:07+00:00,0:45:50
1214,WHERE DOES THE POWER COME FROM? | TB Joshua Explains Healing,wbLfgOo2rTc,2018-10-18T16:59:45+00:00,0:21:09
1215,MY HEART | An Original Song Composed by Prophet T.B. Joshua!!,46aqeUuVD9Y,2018-10-20T21:31:43+00:00,0:08:12
1216,I CAN SEE THE FALLING OF SATAN IN YOUR LIFE!!! | Powerful Prayer With TB Joshua,4LQAR0rM9Cc,2018-10-22T11:13:01+00:00,0:01:58
1217,THE GREATEST ACHIEVEMENT ON EARTH! | Prophet T.B. Joshua,uKjzBwi5dNM,2018-10-23T13:46:43+00:00,0:52:17
1218,THANK YOU 1 MILLION SUBSCRIBERS!!!,52qg3i1NMMg,2018-10-24T10:31:39+00:00,0:00:19
1219,AMAZING!!! Little Boy Moved By The HEALING POWER OF GOD!,hn9Tzxw6eP8,2018-10-26T13:38:09+00:00,0:16:47
1220,What To Do When A C-Section Goes Wrong!,jpEXQ6q3F-E,2018-10-26T23:45:24+00:00,0:23:56
1221,MAY THE WORD FIND A PLACE IN YOUR HEART! | Powerful Prayer With Prophet T.B. Joshua,_HQ0wvurDas,2018-10-29T11:42:54+00:00,0:07:12
1222,TAKE CARE OF YOUR HEART  | INCREDIBLE  MESSAGE From Chris,NEecPlaU7J4,2018-10-30T13:50:03+00:00,0:32:35
1223,"""BY THEIR FRUIT THEY SHALL BE NAMED."" | Prophet T.B. Joshua Introduces Chris & Racine",9FZQsRHWhv8,2018-10-31T22:38:58+00:00,0:32:13
1224,AMAZING!!! HOW DELIVERANCE SAVED OUR MARRIAGE!!!,U4UF0ijfCC0,2018-11-04T00:25:38+00:00,0:09:45
1225,TAKE MY HABIT OF PRAYER!!! | Prayer With T.B. Joshua,Am_A3rjHjzU,2018-11-05T12:36:01+00:00,0:14:02
1226,FOCUS ON GOD | FANTASTIC SERMON From Racine!!!,dTtX7j-nnE8,2018-11-07T08:26:04+00:00,0:35:49
1227,ASTONISHING!!! Politician Instantly Released From Crippling Ailments!,wmAV8NaK9PU,2018-11-08T12:50:35+00:00,0:17:31
1228,THE SHAME OF BEDWETTING PUT TO REST!,vn3x3aA2aeQ,2018-11-10T21:34:57+00:00,0:13:25
1229,Join Prophet T.B. Joshua Praying At The SCOAN Altar,CVTDbSKmztM,2018-11-12T14:17:39+00:00,0:15:34
1230,I PRAY THE WORD FINDS A PLACE IN YOUR HEART!!!,cyX3GZd04-U,2018-11-12T21:23:02+00:00,0:09:19
1231,CHEER UP AND CHOOSE JOY!!! | ILLUSTRATIVE Message from Chris!!!,Vs5Kx9G_ueY,2018-11-13T19:41:52+00:00,0:41:27
1232,'I PUT THIS TUBE IN MY...' | Severe Constipation Miraculously Healed!,ZjUlJvaAgts,2018-11-16T01:21:25+00:00,0:14:32
1233,I CAN HEAR!!! DEAF VIETNAMESE PASTOR TESTIFIES!,XYI-hoiA4Z0,2018-11-17T16:14:00+00:00,0:15:53
1234,RECEIVE A HEARING HEART!!! | TB Joshua Prayer For Viewers,VWbMwyq-3tA,2018-11-18T19:28:01+00:00,0:04:01
1235,ABBA FATHER | Original Song Composed by Prophet T.B. Joshua!!,cjH-hSnm4vM,2018-11-20T02:14:35+00:00,0:13:15
1236,TRANSFORMING POWER!!! | A Life Changing Message From Racine!,rQ3BbvRCJvM,2018-11-20T02:22:58+00:00,0:22:45
1237,HOW MY DEBT WAS INSTANTLY CANCELLED!!!,-qNIQBHg-kk,2018-11-22T00:44:06+00:00,0:10:11
1238,RECEIVE A FREE SPIRIT!!! | TB Joshua Prayer For Viewers,mmIvQR-1ksM,2018-11-25T23:10:13+00:00,0:06:17
1239,STOP GIVING SATAN THE BALL!!! ⚽,j420UOpaA_E,2018-11-27T22:42:34+00:00,0:34:28
1240,THE FIRST COVENANT,7O2u3vKGJZA,2018-11-28T16:06:21+00:00,0:10:13
1241,PRESIDENT GEORGE H.W. BUSH'S DEATH FORETOLD BY PROPHET TB JOSHUA,JQzQGAmQS28,2018-12-01T10:53:15+00:00,0:00:50
1242,LIVE Sunday Service At The SCOAN With T.B. Joshua (02/12/18),fBj6_zJDT3s,2018-12-02T21:03:41+00:00,10:59:06
1243,RECEIVE A FREE HEART!!! | Viewers Prayer With T.B. Joshua,nW9LcaSZduc,2018-12-03T09:25:46+00:00,0:04:47
1244,TAKE MORE OF ME! | Original Worship Song Composed By T.B. Joshua,b_ON33JE2mg,2018-12-05T09:57:14+00:00,0:09:45
1245,What Damages Your Heart!!! | TB Joshua SERMON,1oQVOyMjx-U,2018-12-05T11:34:23+00:00,0:05:14
1246,THE BELIEVER'S CONFLICT | Sermon from Racine,rvdpD-B6qFI,2018-12-06T23:25:35+00:00,0:26:08
1247,"NIGERIA, PRAY AGAINST A STOPOVER - TB JOSHUA",DIyGWY4LqMk,2018-12-10T12:40:02+00:00,0:01:27
1248,BREAK FREE FROM THE DOMINION AND BONDAGE OF SATAN: VIEWERS PRAYER WITH TB JOSHUA,7N847W31J5M,2018-12-10T22:56:38+00:00,0:05:22
1249,THE POWER OF REPENTANCE | SHORT MESSAGE By TB Joshua,Mds2gDTocE4,2018-12-11T22:45:43+00:00,0:07:49
1250,NO REASON TO RUSH | SERMON By Chris,WJdalDvMtIA,2018-12-12T19:38:27+00:00,0:33:18
1251,FREEDOM TO THE CAPTIVES | MASS PRAYER,cJTsfFs23OY,2018-12-14T09:39:54+00:00,0:48:11
1252,HAIL YAHWEH | Original Song Composed By Prophet TB Joshua,o8-aNnJwILA,2018-12-17T09:53:30+00:00,0:18:46
1253,FIX YOUR LIFE | Prayer For Viewers With Prophet TB Joshua,4Et4zB1neR4,2018-12-17T21:27:07+00:00,0:11:25
1254,ACKNOWLEDGE GOD | Original Song Composed By Prophet TB Joshua,QliMhxwsRfc,2018-12-18T15:18:16+00:00,0:08:10
1255,How To Effectively Overcome SIN!!!  | TB Joshua SERMON,S4K3O1NauvE,2018-12-18T21:11:17+00:00,0:17:17
1256,BREATHE IN ME | Original Song Composed By Prophet TB Joshua,7G8aIT4YPZs,2018-12-19T13:49:30+00:00,0:11:33
1257,LIVE Sunday Service At The SCOAN With T.B. Joshua (23/12/18),Lt_JYLhRmLc,2018-12-23T16:31:04+00:00,8:00:21
1258,THE ILLUMINATION OF THE SPIRIT | SERMON By Racine,pk4MmEWs1a4,2018-12-23T19:35:08+00:00,0:35:21
1259,GET OUT OF YOUR DRY PIT | PRAYER WITH PROPHET TB JOSHUA,MhuhoAuO_yg,2018-12-24T11:33:56+00:00,0:05:48
